2.35,0.001120988
2.36,0.001164506
2.37,0.001209519
2.38,0.00125607
2.39,0.001304206
2.4,0.001353973
2.41,0.00140542
2.42,0.001458596
2.43,0.001513552
2.44,0.001570339
2.45,0.001629012
2.46,0.001689623
2.47,0.00175223
2.48,0.00181689
2.49,0.001883661
2.5,0.001952603
2.51,0.002023777
2.52,0.002097248
2.53,0.002173078
2.54,0.002251336
2.55,0.002332087
2.56,0.002415401
2.57,0.00250135
2.58,0.002590006
2.59,0.002681443
2.6,0.002775738
2.61,0.002872967
2.62,0.002973211
2.63,0.003076552
2.64,0.003183071
2.65,0.003292856
2.66,0.003405993
2.67,0.003522572
2.68,0.003642683
2.69,0.003766419
2.7,0.003893878
2.71,0.004025155
2.72,0.004160351
2.73,0.004299567
2.74,0.004442909
2.75,0.004590482
2.76,0.004742396
2.77,0.004898761
2.78,0.005059692
2.79,0.005225304
2.8,0.005395717
2.81,0.005571052
2.82,0.005751433
2.83,0.005936986
2.84,0.006127841
2.85,0.00632413
2.86,0.006525987
2.87,0.006733552
2.88,0.006946963
2.89,0.007166365
2.9,0.007391905
2.91,0.007623732
2.92,0.007862
2.93,0.008106863
2.94,0.008358482
2.95,0.008617019
2.96,0.00888264
2.97,0.009155514
2.98,0.009435814
2.99,0.009723716
3,0.0100194
3.01,0.01032305
3.02,0.010634852
3.03,0.010954998
3.04,0.011283682
3.05,0.011621103
3.06,0.011967464
3.07,0.012322971
3.08,0.012687834
3.09,0.013062269
3.1,0.013446495
3.11,0.013840735
3.12,0.014245217
3.13,0.014660172
3.14,0.015085838
3.15,0.015522455
3.16,0.015970269
3.17,0.016429531
3.18,0.016900496
3.19,0.017383425
3.2,0.017878582
3.21,0.018386237
3.22,0.018906666
3.23,0.01944015
3.24,0.019986973
3.25,0.020547427
3.26,0.021121808
3.27,0.021710419
3.28,0.022313567
3.29,0.022931564
3.3,0.023564731
3.31,0.024213391
3.32,0.024877876
3.33,0.025558523
3.34,0.026255675
3.35,0.02696968
3.36,0.027700894
3.37,0.02844968
3.38,0.029216405
3.39,0.030001444
3.4,0.030805181
3.41,0.031628002
3.42,0.032470303
3.43,0.033332487
3.44,0.034214964
3.45,0.035118149
3.46,0.036042468
3.47,0.036988352
3.48,0.037956239
3.49,0.038946576
3.5,0.039959819
3.51,0.040996428
3.52,0.042056875
3.53,0.043141637
3.54,0.044251202
3.55,0.045386064
3.56,0.046546726
3.57,0.047733701
3.58,0.048947509
3.59,0.050188679
3.6,0.05145775
3.61,0.052755269
3.62,0.054081792
3.63,0.055437886
3.64,0.056824126
3.65,0.058241096
3.66,0.059689391
3.67,0.061169616
3.68,0.062682385
3.69,0.064228322
3.7,0.065808062
3.71,0.06742225
3.72,0.069071543
3.73,0.070756605
3.74,0.072478115
3.75,0.07423676
3.76,0.07603324
3.77,0.077868264
3.78,0.079742556
3.79,0.081656848
3.8,0.083611885
3.81,0.085608424
3.82,0.087647235
3.83,0.089729099
3.84,0.091854808
3.85,0.09402517
3.86,0.096241003
3.87,0.098503138
3.88,0.10081242
3.89,0.103169707
3.9,0.10557587
3.91,0.108031793
3.92,0.110538375
3.93,0.113096528
3.94,0.115707178
3.95,0.118371266
3.96,0.121089745
3.97,0.123863587
3.98,0.126693775
3.99,0.129581308
4,0.1325272
4.01,0.135532481
4.02,0.138598197
4.03,0.141725408
4.04,0.144915191
4.05,0.14816864
4.06,0.151486862
4.07,0.154870985
4.08,0.158322151
